Time,date,hour,hour_sin,hour_cos,day_of_year,doy_sin,doy_cos,Diffus_kW,Global0_kW,Global45_kW,Global60_kW,Global30_kW,ClearSky0_kW
2023-01-06 00:00:00,2023-01-06,0,-4.777360477947854e-15,1.0,6,0.0859078639308598,0.9963030858703776,-0.00218,-0.00195,-0.00116,-0.00115,-0.0019,
2023-01-06 00:15:00,2023-01-06,0,0.0654031292301404,0.9978589232386036,6,0.0860863956744526,0.99628767556353,-0.0020099999999999,-0.00185,-0.000996,-0.000875,-0.00174,
2023-01-06 00:30:00,2023-01-06,0,0.1305261922200511,0.9914448613738104,6,0.0862649246537199,0.996272233264828,-0.00191,-0.00157,-0.000927,-0.000795,-0.00139,
2023-01-06 00:45:00,2023-01-06,0,0.1950903220161264,0.9807852804032308,6,0.0864434508629289,0.9962567589747676,-0.00145,-0.00114,-0.000376,-0.000333,-0.00105,
2023-01-06 01:00:00,2023-01-06,1,0.258819045102521,0.9659258262890682,6,0.0866219742963471,0.9962412526938458,-0.0012,-0.000982,-0.000524,-0.00039,-0.00084,
2023-01-06 01:15:00,2023-01-06,1,0.3214394653031605,0.946930129495106,6,0.0868004949482417,0.99622571442256,-0.00139,-0.00123,-0.000376,-0.000359,-0.00115,
2023-01-06 01:30:00,2023-01-06,1,0.3826834323650906,0.9238795325112864,6,0.0869790128128803,0.9962101441614096,-0.000823,-0.000691,1.38e-05,-1.53e-05,-0.000471,
2023-01-06 01:45:00,2023-01-06,1,0.4422886902189977,0.89687274153269,6,0.0871575278845305,0.9961945419108946,-0.000889,-0.000706,-3.1e-05,-0.000168,-0.000167,
2023-01-06 02:00:00,2023-01-06,2,0.4999999999999984,0.8660254037844396,6,0.0873360401574601,0.9961789076715158,-0.0011799999999999,-0.00107,-0.000648,-0.00055,-0.00081,
2023-01-06 02:15:00,2023-01-06,2,0.5555702330195995,0.831469612302547,6,0.0875145496259367,0.9961632414437752,-0.0005,-0.000496,0.000145,6.879999999999999e-05,-0.000407,
2023-01-06 02:30:00,2023-01-06,2,0.6087614290087198,0.7933533402912358,6,0.0876930562842282,0.9961475432281762,-0.000463,-0.000465,-0.000114,-0.000172,-0.000176,
2023-01-06 02:45:00,2023-01-06,2,0.6593458151000696,0.7518398074789767,6,0.0878715601266027,0.9961318130252224,0.000141,0.000227,0.000245,0.000191,-9e-05,
2023-01-06 03:00:00,2023-01-06,3,0.7071067811865448,0.7071067811865503,6,0.0880500611473282,0.9961160508354192,3.72e-05,0.000149,4.48e-05,8.03e-05,-0.000377,
2023-01-06 03:15:00,2023-01-06,3,0.7518398074789763,0.6593458151000702,6,0.0882285593406728,0.9961002566592728,-0.000376,-0.000298,-0.000317,-0.000126,-0.000283,
2023-01-06 03:30:00,2023-01-06,3,0.7933533402912354,0.6087614290087203,6,0.0884070547009047,0.9960844304972905,-0.00024,-0.00034,0.000214,0.000115,-0.000266,
2023-01-06 03:45:00,2023-01-06,3,0.8314696123025467,0.5555702330196002,6,0.0885855472222923,0.9960685723499798,-5.79e-05,7.8e-05,-0.000114,7.65e-05,-0.000317,
2023-01-06 04:00:00,2023-01-06,4,0.8660254037844374,0.5000000000000021,6,0.088764036899104,0.9960526822178506,-0.000749,-0.000617,-0.000393,-0.000352,-0.000754,
2023-01-06 04:15:00,2023-01-06,4,0.8968727415326881,0.4422886902190016,6,0.0889425237256082,0.996036760101413,-0.00108,-0.00102,-0.000534,-0.000558,-0.0011799999999999,
2023-01-06 04:30:00,2023-01-06,4,0.9238795325112849,0.3826834323650946,6,0.0891210076960737,0.996020806001178,-0.000984,-0.000901,-0.000379,-0.000375,-0.00099,
2023-01-06 04:45:00,2023-01-06,4,0.9469301294951048,0.3214394653031645,6,0.0892994888047691,0.9960048199176584,-0.00174,-0.00147,-0.00109,-0.00091,-0.00173,
2023-01-06 05:00:00,2023-01-06,5,0.965925826289068,0.2588190451025217,6,0.0894779670459631,0.995988801851367,-0.00242,-0.00213,-0.00132,-0.00116,-0.00209,
2023-01-06 05:15:00,2023-01-06,5,0.9807852804032308,0.1950903220161271,6,0.0896564424139246,0.9959727518028184,-0.00256,-0.0022299999999999,-0.00141,-0.0011,-0.00222,
2023-01-06 05:30:00,2023-01-06,5,0.9914448613738108,0.1305261922200483,6,0.0898349149029227,0.9959566697725282,-0.00287,-0.0025499999999999,-0.00151,-0.0011899999999999,-0.00272,
2023-01-06 05:45:00,2023-01-06,5,0.9978589232386034,0.0654031292301447,6,0.0900133845072263,0.9959405557610124,-0.00246,-0.0020499999999999,-0.00134,-0.000837,-0.00213,
2023-01-06 06:00:00,2023-01-06,6,1.0,-4.904777002955296e-16,6,0.0901918512211047,0.9959244097687888,-0.0022,-0.00184,-0.00111,-0.0007,-0.00174,
2023-01-06 06:15:00,2023-01-06,6,0.9978589232386038,-0.0654031292301386,6,0.090370315038827,0.9959082317963754,-0.000364,-0.000209,8.96e-05,0.000386,-0.000167,
2023-01-06 06:30:00,2023-01-06,6,0.9914448613738108,-0.1305261922200493,6,0.0905487759546626,0.9958920218442924,-0.000108,-2.84e-05,0.000262,0.000505,-2.14e-05,
2023-01-06 06:45:00,2023-01-06,6,0.9807852804032304,-0.195090322016128,6,0.0907272339628809,0.9958757799130596,0.000984,0.00125,0.00146,0.0014299999999999,0.000818,
2023-01-06 07:00:00,2023-01-06,7,0.9659258262890678,-0.2588190451025227,6,0.0909056890577515,0.995859506003199,0.00574,0.00595,0.00536,0.0048899999999999,0.00501,
2023-01-06 07:15:00,2023-01-06,7,0.9469301294951066,-0.3214394653031587,6,0.0910841412335439,0.9958432001152328,0.0163999999999999,0.0165,0.0156,0.0143,0.0155,
2023-01-06 07:30:00,2023-01-06,7,0.9238795325112872,-0.382683432365089,6,0.091262590484528,0.9958268622496852,0.0292,0.0295,0.0377,0.0361,0.0356,
2023-01-06 07:45:00,2023-01-06,7,0.8968727415326909,-0.4422886902189961,6,0.0914410368049734,0.9958104924070802,0.0462,0.0471,0.0645,0.061,0.0608,
2023-01-06 08:00:00,2023-01-06,8,0.8660254037844405,-0.4999999999999968,6,0.0916194801891501,0.9957940905879438,0.0693,0.102,0.216,0.212,0.196,
2023-01-06 08:15:00,2023-01-06,8,0.8314696123025461,-0.555570233019601,6,0.0917979206313281,0.9957776567928024,0.0844,0.131,0.272,0.267,0.255,
2023-01-06 08:30:00,2023-01-06,8,0.7933533402912348,-0.6087614290087211,6,0.0919763581257775,0.9957611910221842,0.0867,0.0862,0.109,0.102,0.106,
2023-01-06 08:45:00,2023-01-06,8,0.7518398074789756,-0.659345815100071,6,0.0921547926667684,0.9957446932766174,0.0790999999999999,0.0912999999999999,0.166,0.165,0.141,
2023-01-06 09:00:00,2023-01-06,9,0.7071067811865491,-0.707106781186546,6,0.0923332242485711,0.995728163556632,0.132,0.151,0.219,0.211,0.221,
2023-01-06 09:15:00,2023-01-06,9,0.659345815100069,-0.7518398074789774,6,0.0925116528654561,0.995711601862759,0.165,0.188,0.284,0.278,0.255,
2023-01-06 09:30:00,2023-01-06,9,0.6087614290087247,-0.7933533402912321,6,0.0926900785116937,0.9956950081955296,0.188,0.215,0.352,0.347,0.327,
2023-01-06 09:45:00,2023-01-06,9,0.5555702330196046,-0.8314696123025437,6,0.0928685011815545,0.9956783825554774,0.204,0.239,0.409,0.406,0.383,
2023-01-06 10:00:00,2023-01-06,10,0.5000000000000007,-0.8660254037844383,6,0.0930469208693093,0.9956617249431358,0.189,0.208,0.343,0.341,0.317,
2023-01-06 10:15:00,2023-01-06,10,0.442288690219,-0.8968727415326889,6,0.0932253375692287,0.9956450353590396,0.225,0.474,0.902,0.91,0.829,
2023-01-06 10:30:00,2023-01-06,10,0.382683432365093,-0.9238795325112854,6,0.0934037512755835,0.9956283138037252,0.209,0.208,0.228,0.214,0.23,
2023-01-06 10:45:00,2023-01-06,10,0.3214394653031629,-0.9469301294951052,6,0.0935821619826448,0.995611560277729,0.198,0.196,0.217,0.206,0.217,
2023-01-06 11:00:00,2023-01-06,11,0.2588190451025201,-0.9659258262890684,6,0.0937605696846837,0.9955947747815892,0.281,0.279,0.346,0.332,0.341,
2023-01-06 11:15:00,2023-01-06,11,0.1950903220161324,-0.9807852804032297,6,0.0939389743759711,0.9955779573158452,0.203,0.363,0.641,0.65,0.615,
2023-01-06 11:30:00,2023-01-06,11,0.1305261922200536,-0.9914448613738102,6,0.0941173760507784,0.9955611078810362,0.183,0.191,0.27,0.264,0.261,
2023-01-06 11:45:00,2023-01-06,11,0.065403129230143,-0.9978589232386036,6,0.0942957747033769,0.995544226477704,0.183,0.182,0.202,0.19,0.203,
2023-01-06 12:00:00,2023-01-06,12,-2.2056021997384123e-15,-1.0,6,0.094474170328038,0.9955273131063904,0.195,0.195,0.223,0.21,0.224,
2023-01-06 12:15:00,2023-01-06,12,-0.0654031292301403,-0.9978589232386036,6,0.0946525629190332,0.9955103677676382,0.18,0.178,0.165,0.149,0.173,
2023-01-06 12:30:00,2023-01-06,12,-0.130526192220051,-0.9914448613738104,6,0.0948309524706343,0.995493390461992,0.166,0.164,0.138,0.122,0.148,
2023-01-06 12:45:00,2023-01-06,12,-0.1950903220161228,-0.9807852804032317,6,0.0950093389771128,0.9954763811899968,0.151,0.15,0.121,0.106,0.13,
2023-01-06 13:00:00,2023-01-06,13,-0.2588190451025174,-0.9659258262890692,6,0.0951877224327406,0.9954593399521988,0.117,0.116,0.092,0.0803,0.0996,
2023-01-06 13:15:00,2023-01-06,13,-0.3214394653031603,-0.946930129495106,6,0.0953661028317897,0.9954422667491452,0.101,0.1,0.08,0.0702,0.0861,
2023-01-06 13:30:00,2023-01-06,13,-0.3826834323650905,-0.9238795325112864,6,0.0955444801685321,0.9954251615813844,0.11,0.109,0.0912,0.0809,0.0975999999999999,
2023-01-06 13:45:00,2023-01-06,13,-0.4422886902190039,-0.8968727415326869,6,0.0957228544372398,0.9954080244494652,0.0991,0.0983,0.0823,0.072,0.0885,
2023-01-06 14:00:00,2023-01-06,14,-0.4999999999999983,-0.8660254037844396,6,0.0959012256321851,0.9953908553539382,0.0635,0.0628,0.0554,0.0489,0.0584,
2023-01-06 14:15:00,2023-01-06,14,-0.5555702330196024,-0.8314696123025451,6,0.0960795937476402,0.9953736542953548,0.0517,0.0513,0.0416,0.0361,0.0445,
2023-01-06 14:30:00,2023-01-06,14,-0.6087614290087169,-0.793353340291238,6,0.0962579587778777,0.9953564212742672,0.0507,0.0502,0.0389,0.0329,0.0426,
2023-01-06 14:45:00,2023-01-06,14,-0.6593458151000668,-0.7518398074789792,6,0.09643632071717,0.9953391562912288,0.0243,0.0241,0.0192,0.0168,0.0202,
2023-01-06 15:00:00,2023-01-06,15,-0.7071067811865471,-0.7071067811865479,6,0.0966146795597897,0.995321859346794,0.0272,0.027,0.0226999999999999,0.02,0.0236,
2023-01-06 15:15:00,2023-01-06,15,-0.7518398074789785,-0.6593458151000676,6,0.0967930353000096,0.9953045304415182,0.0201,0.0198999999999999,0.0179,0.0161,0.0184,
2023-01-06 15:30:00,2023-01-06,15,-0.7933533402912332,-0.6087614290087232,6,0.0969713879321023,0.995287169575958,0.0132,0.0129,0.0113,0.0101,0.011,
2023-01-06 15:45:00,2023-01-06,15,-0.8314696123025446,-0.5555702330196032,6,0.097149737450341,0.9952697767506706,0.00523,0.00509,0.00487,0.00456,0.00409,
2023-01-06 16:00:00,2023-01-06,16,-0.8660254037844392,-0.4999999999999991,6,0.0973280838489984,0.9952523519662148,0.0034,0.00328,0.00374,0.00368,0.00295,
2023-01-06 16:15:00,2023-01-06,16,-0.8968727415326866,-0.4422886902190048,6,0.0975064271223479,0.99523489522315,0.00104,0.00107,0.00112,0.000986,0.000291,
2023-01-06 16:30:00,2023-01-06,16,-0.923879532511286,-0.3826834323650914,6,0.0976847672646625,0.9952174065220366,-0.000136,-0.000152,3.1e-05,3.06e-05,-0.000771,
2023-01-06 16:45:00,2023-01-06,16,-0.9469301294951058,-0.3214394653031613,6,0.0978631042702155,0.9951998858634364,-0.000145,-2.13e-05,0.000259,0.00021,-0.000527,
