Time,date,hour,hour_sin,hour_cos,timestep,day_of_year,doy_sin,doy_cos,Diffus_kW,Global0_kW,Global45_kW,Global60_kW,Global30_kW,ClearSky0_kW
2023-01-25 05:00:00,2023-01-25,5,0.9659258262890683,0.25881904510252074,0,25,0.4171936026123168,0.9088176373395029,-0.00246,-0.00213,-0.00135,-0.00116,-0.0024,0.0
2023-01-25 05:05:00,2023-01-25,5,0.9659258262890683,0.25881904510252074,1,25,0.4171936026123168,0.9088176373395029,-0.00244,-0.00204,-0.00111,-0.00108,-0.00231,0.0
2023-01-25 05:10:00,2023-01-25,5,0.9659258262890683,0.25881904510252074,2,25,0.4171936026123168,0.9088176373395029,-0.00233,-0.00207,-0.00101,-0.00114,-0.00231,0.0
2023-01-25 05:15:00,2023-01-25,5,0.9659258262890683,0.25881904510252074,3,25,0.4171936026123168,0.9088176373395029,-0.0023,-0.0019,-0.000934,-0.00106,-0.00196,0.0
2023-01-25 05:20:00,2023-01-25,5,0.9659258262890683,0.25881904510252074,4,25,0.4171936026123168,0.9088176373395029,-0.00219,-0.0018,-0.000848,-0.000937,-0.00207,0.0
2023-01-25 05:25:00,2023-01-25,5,0.9659258262890683,0.25881904510252074,5,25,0.4171936026123168,0.9088176373395029,-0.00237,-0.00202,-0.0010400000000000001,-0.0010500000000000002,-0.0022400000000000002,0.0
2023-01-25 05:30:00,2023-01-25,5,0.9659258262890683,0.25881904510252074,6,25,0.4171936026123168,0.9088176373395029,-0.00227,-0.00173,-0.000786,-0.000852,-0.0019399999999999999,0.0
2023-01-25 05:35:00,2023-01-25,5,0.9659258262890683,0.25881904510252074,7,25,0.4171936026123168,0.9088176373395029,-0.00218,-0.00163,-0.000703,-0.000795,-0.0019,0.0
2023-01-25 05:40:00,2023-01-25,5,0.9659258262890683,0.25881904510252074,8,25,0.4171936026123168,0.9088176373395029,-0.00206,-0.00134,-0.000555,-0.000512,-0.0014199999999999998,0.0
2023-01-25 05:45:00,2023-01-25,5,0.9659258262890683,0.25881904510252074,9,25,0.4171936026123168,0.9088176373395029,-0.00177,-0.00124,-0.000617,-0.000271,-0.00106,0.0
2023-01-25 05:50:00,2023-01-25,5,0.9659258262890683,0.25881904510252074,10,25,0.4171936026123168,0.9088176373395029,-0.00158,-0.00109,-0.000479,-0.000466,-0.000853,0.0
2023-01-25 05:55:00,2023-01-25,5,0.9659258262890683,0.25881904510252074,11,25,0.4171936026123168,0.9088176373395029,-0.00196,-0.00163,-0.000714,-0.000837,-0.00156,0.0
2023-01-25 06:00:00,2023-01-25,6,1.0,6.123233995736766e-17,0,25,0.4171936026123168,0.9088176373395029,-0.00214,-0.0016799999999999999,-0.000869,-0.000845,-0.00207,0.0
2023-01-25 06:05:00,2023-01-25,6,1.0,6.123233995736766e-17,1,25,0.4171936026123168,0.9088176373395029,-0.00211,-0.00163,-0.00108,-0.000883,-0.0016699999999999998,0.0
2023-01-25 06:10:00,2023-01-25,6,1.0,6.123233995736766e-17,2,25,0.4171936026123168,0.9088176373395029,-0.00164,-0.00102,-0.000603,-0.000512,-0.000154,0.0
2023-01-25 06:15:00,2023-01-25,6,1.0,6.123233995736766e-17,3,25,0.4171936026123168,0.9088176373395029,-0.0015400000000000001,-0.00117,-0.000383,-0.000275,-0.000476,0.0
2023-01-25 06:20:00,2023-01-25,6,1.0,6.123233995736766e-17,4,25,0.4171936026123168,0.9088176373395029,-0.0019399999999999999,-0.00158,-0.000707,-0.000807,-0.00123,0.0
2023-01-25 06:25:00,2023-01-25,6,1.0,6.123233995736766e-17,5,25,0.4171936026123168,0.9088176373395029,-0.0019199999999999998,-0.0016200000000000001,-0.000762,-0.000868,-0.00127,0.0
2023-01-25 06:30:00,2023-01-25,6,1.0,6.123233995736766e-17,6,25,0.4171936026123168,0.9088176373395029,-0.00165,-0.0011200000000000001,-0.000469,-0.000378,-0.000887,0.0
2023-01-25 06:35:00,2023-01-25,6,1.0,6.123233995736766e-17,7,25,0.4171936026123168,0.9088176373395029,-0.000914,-0.000252,0.000245,0.000229,-0.000313,0.0
2023-01-25 06:40:00,2023-01-25,6,1.0,6.123233995736766e-17,8,25,0.4171936026123168,0.9088176373395029,-0.000802,-0.000312,0.000324,0.000195,-0.000968,0.0
2023-01-25 06:45:00,2023-01-25,6,1.0,6.123233995736766e-17,9,25,0.4171936026123168,0.9088176373395029,-0.000145,0.000599,0.000841,0.000646,-0.00015,0.000315
2023-01-25 06:50:00,2023-01-25,6,1.0,6.123233995736766e-17,10,25,0.4171936026123168,0.9088176373395029,0.00199,0.00296,0.00283,0.00257,0.00222,0.00347
2023-01-25 06:55:00,2023-01-25,6,1.0,6.123233995736766e-17,11,25,0.4171936026123168,0.9088176373395029,0.00424,0.00509,0.004849999999999999,0.00453,0.00404,0.00951
2023-01-25 07:00:00,2023-01-25,7,0.9659258262890683,-0.25881904510252063,0,25,0.4171936026123168,0.9088176373395029,0.00615,0.00684,0.006549999999999999,0.00591,0.00536,0.0174
2023-01-25 07:05:00,2023-01-25,7,0.9659258262890683,-0.25881904510252063,1,25,0.4171936026123168,0.9088176373395029,0.008400000000000001,0.00914,0.008230000000000001,0.00728,0.00713,0.0265
2023-01-25 07:10:00,2023-01-25,7,0.9659258262890683,-0.25881904510252063,2,25,0.4171936026123168,0.9088176373395029,0.0107,0.0115,0.0106,0.00942,0.00931,0.0366
